ID,hcscore,year,Codable,Rand_ord,gender,race,education,pwb_pmean,pwb_pmc,pwb_z,neur,extra,consc,agree,open,neur_z,extra_z,consc_z,agree_z,open_z,lgs_m,lgs._t,iwah_a,iwah_c,iwah_w,iwah_m,income,psm_m,ag_m,con_m,ext_m,neuro_m,open_m
33,2,6,1,0.978251848,0,NA,NA,3.53968254,0.126984127,-1.811102,3.166666667,2.722222222,2.805555556,3.916666667,2.888888889,1.341354272,-1.49050594,-2.042515621,-0.030139717,-1.281218348,NA,NA,3.444444444,3.222222222,2.333333333,3,3,NA,NA,NA,NA,NA,NA
33,2,7,1,0.261250725,0,NA,NA,3.53968254,-0.111111111,-2.161959491,3.166666667,2.722222222,2.805555556,3.916666667,2.888888889,1.341354272,-1.49050594,-2.042515621,-0.030139717,-1.281218348,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
33,2,8,1,0.887715757,0,NA,NA,3.53968254,0.079365079,-1.881273498,3.166666667,2.722222222,2.805555556,3.916666667,2.888888889,1.341354272,-1.49050594,-2.042515621,-0.030139717,-1.281218348,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
33,2,9,1,0.596532357,0,NA,NA,3.53968254,-0.349206349,-2.512816983,3.166666667,2.722222222,2.805555556,3.916666667,2.888888889,1.341354272,-1.49050594,-2.042515621,-0.030139717,-1.281218348,1.3,26,NA,NA,NA,NA,3,NA,3.83333333,2.91666667,2.75,3.25,2.66666667
34,3,1,1,0.083612007,1,1,4,5.465608466,0.082010582,0.960672184,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,1.75,35,NA,NA,NA,NA,13,3.04166667,4.83333333,4.41666667,3.91666667,1.5,3.75
34,3,2,1,0.843706822,1,NA,NA,5.465608466,-0.060846561,0.750157689,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
34,3,3,1,0.847542559,1,NA,NA,5.465608466,-0.203703704,0.539643194,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
34,3,4,1,0.077429646,1,NA,NA,5.465608466,0.034391534,0.890500686,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
34,3,5,1,0.769633474,1,NA,NA,5.465608466,0.12962963,1.030843683,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,1.7,34,NA,NA,NA,NA,4,NA,4.58333333,4.25,3.58333333,2.66666667,3.33333333
34,3,6,1,0.157862932,1,NA,NA,5.465608466,0.153439153,1.065929432,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,3.444444444,3.555555556,2.666666667,3.222222222,13,NA,NA,NA,NA,NA,NA
34,3,7,1,0.712006779,1,NA,NA,5.465608466,-0.132275132,0.644900442,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
34,3,8,1,0.681141841,1,NA,NA,5.465608466,0.201058201,1.13610093,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
34,3,9,1,0.185594219,1,NA,NA,5.465608466,-0.203703704,0.539643194,1.944444444,3.777777778,4.277777778,4.611111111,3.555555556,-0.572782986,0.66686945,0.716383609,1.600927297,0.139000115,1.55,31,NA,NA,NA,NA,4,NA,4.41666667,4.16666667,3.83333333,1.66666667,3.58333333
35,1,1,1,0.667340467,0,1,3,3.246031746,0.682539683,-1.425158759,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,1.5,30,NA,NA,NA,NA,13,2.70833333,4.16666667,3.75,3.08333333,2.66666667,3.33333333
35,1,2,1,0.457025554,0,NA,NA,3.246031746,0.468253968,-1.740930501,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
35,1,3,1,0.30817784,0,NA,NA,3.246031746,0.03968254,-2.372473986,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
35,1,4,1,0.707887016,0,NA,NA,3.246031746,-0.388888889,-3.004017471,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
35,1,5,1,0.751429064,0,NA,NA,3.246031746,0.063492063,-2.337388237,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,1,20,NA,NA,NA,NA,1,NA,4.58333333,3.5,2.25,3.33333333,3.16666667
35,1,6,NA,NA,0,NA,NA,3.246031746,-0.341269841,-2.933845973,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,1.888888889,1.555555556,1,1.481481481,1,NA,NA,NA,NA,NA,NA
35,1,7,1,0.64266929800000006,0,NA,NA,3.246031746,-0.365079365,-2.968931722,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
35,1,8,1,0.959097772,0,NA,NA,3.246031746,-0.246031746,-2.793502976,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
35,1,9,1,0.995008889,0,NA,NA,3.246031746,0.087301587,-2.302302488,3.027777778,2.611111111,3.638888889,4.388888889,3.444444444,1.123838674,-1.717598086,-0.480874548,1.078985853,-0.097702962,0.95,19,NA,NA,NA,NA,1,NA,4.41666667,3.66666667,2.5,3.08333333,3.83333333
36,3,1,1,0.357427781,1,1,3,5,0.119047619,0.329128699,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,2.6,52,NA,NA,NA,NA,13,4.58333333,4,4,4.41666667,1.83333333,3.5
36,3,2,1,0.013950486,1,NA,NA,5,0.238095238,0.504557445,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
36,3,3,1,0.533861597,1,NA,NA,5,0.333333333,0.644900442,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
36,3,4,1,0.608352562,1,NA,NA,5,0.285714286,0.574728944,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
36,3,5,1,0.755857375,1,NA,NA,5,-0.119047619,-0.021728792,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,2.15,43,NA,NA,NA,NA,4,NA,4.58333333,3.58333333,3.91666667,2,3.83333333
36,3,6,1,0.391143177,1,NA,NA,5,0,0.153699954,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,3.444444444,3.222222222,3.444444444,3.37037037,4,NA,NA,NA,NA,NA,NA
36,3,7,1,0.649764505,1,NA,NA,5,0.095238095,0.29404295,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
36,3,8,1,0.292735191,1,NA,NA,5,0.071428571,0.258957201,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
36,3,9,1,0.886813068,1,NA,NA,5,-1.023809524,-1.35498726,2,4.083333333,3.777777778,4.222222222,3.555555556,-0.485776747,1.291372852,-0.220601035,0.687529769,0.139000115,1.9,38,NA,NA,NA,NA,5,NA,4.08333333,3.75,3.91666667,2.16666667,3.33333333
37,3,1,1,0.621603082,1,2,2,5.574074074,0.283068783,1.416786924,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,1.95,39,NA,NA,NA,NA,2,3.70833333,3.91666667,4.41666667,3.58333333,2.08333333,3.66666667
37,3,2,1,0.088456406,1,NA,NA,5.574074074,-0.121693122,0.820329188,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
37,3,3,1,0.818127256,1,NA,NA,5.574074074,0.14021164,1.206272429,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
37,3,4,1,0.003449426,1,NA,NA,5.574074074,0.235449735,1.346615425,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
37,3,5,1,0.480827875,1,NA,NA,5.574074074,-0.407407407,0.399300198,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,1.7,34,NA,NA,NA,NA,2,NA,3.66666667,3.66666667,3.58333333,2.08333333,3.16666667
37,3,6,1,0.389786896,1,NA,NA,5.574074074,-0.074074074,0.890500686,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,3,3.555555556,3,3.185185185,2,NA,NA,NA,NA,NA,NA
37,3,7,1,0.52858825,1,NA,NA,5.574074074,0.068783069,1.101015181,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
37,3,8,1,0.671611547,1,NA,NA,5.574074074,-0.121693122,0.820329188,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
37,3,9,1,0.898907203,1,NA,NA,5.574074074,-0.002645503,0.995757934,2.194444444,3.583333333,4.138888889,3.833333333,3.5,-0.18125491,0.269458194,0.456110096,-0.225867759,0.020648576,1.8,36,NA,NA,NA,NA,2,NA,3.91666667,4.33333333,3.58333333,2.41666667,3.66666667
38,5,1,1,0.205052552,1,1,2,5.082010582,0.037037037,0.329128699,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,2.1,42,NA,NA,NA,NA,5,3.95833333,4.16666667,2.66666667,3.66666667,2.25,3.08333333
38,5,2,1,0.336113407,1,NA,NA,5.082010582,-0.010582011,0.258957201,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
38,5,3,1,0.065321499,1,NA,NA,5.082010582,0.037037037,0.329128699,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
38,5,4,1,0.611786502,1,NA,NA,5.082010582,0.108465608,0.434385947,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
38,5,5,1,0.407308097,1,NA,NA,5.082010582,0.17989418,0.539643194,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,2.15,43,NA,NA,NA,NA,6,NA,3.75,2.66666667,3.91666667,1.75,3.58333333
38,5,6,1,0.994005802,1,NA,NA,5.082010582,0.084656085,0.399300198,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,3.666666667,4.333333333,3.666666667,3.888888889,5,NA,NA,NA,NA,NA,NA
38,5,7,1,0.68558225,1,NA,NA,5.082010582,-0.12962963,0.083528455,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
38,5,8,1,0.946668835,1,NA,NA,5.082010582,-0.177248677,0.013356957,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
38,5,9,1,0.71588353,1,NA,NA,5.082010582,-0.12962963,0.083528455,1.972222222,3.611111111,2.916666667,3.944444444,3.277777778,-0.529279866,0.32623123,-1.834296811,0.035102964,-0.452757578,2.1,42,NA,NA,NA,NA,3,NA,3.91666667,3.41666667,3.25,1.91666667,3.16666667
39,3,1,1,0.881423204,0,1,3,5.69047619,-0.023809524,1.13610093,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,2.25,45,NA,NA,NA,NA,4,3.83333333,3.83333333,4.33333333,4.16666667,1.16666667,4.5
39,3,2,1,0.740568597,0,NA,NA,5.69047619,0.166666667,1.416786924,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
39,3,3,1,0.3322544,0,NA,NA,5.69047619,-0.19047619,0.890500686,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
39,3,4,1,0.311798193,0,NA,NA,5.69047619,-0.095238095,1.030843683,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
39,3,5,1,0.27138922,0,NA,NA,5.69047619,-0.071428571,1.065929432,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,2.9,58,NA,NA,NA,NA,5,NA,4.41666667,4.41666667,4.08333333,1.33333333,4.33333333
39,3,6,1,0.0252056,0,NA,NA,5.69047619,0.023809524,1.206272429,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,3.888888889,4.444444444,3.888888889,4.074074074,4,NA,NA,NA,NA,NA,NA
39,3,7,1,0.68122531099999994,0,NA,NA,5.69047619,0.142857143,1.381701174,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
39,3,8,1,0.28779938,0,NA,NA,5.69047619,-0.047619048,1.101015181,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
39,3,9,1,0.348621305,0,NA,NA,5.69047619,0.095238095,1.311529676,1.166666667,4.083333333,4.388888889,4.277777778,4.277777778,-1.790870331,1.291372852,0.924602418,0.818015131,1.677570117,2.5,50,NA,NA,NA,NA,5,NA,4.58333333,4.41666667,4,1,4
40,2,1,1,0.548429193,1,1,3,5.259259259,0.05026455,0.609814693,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,2.9,58,NA,NA,NA,NA,4,2.875,3.91666667,3.75,4,2.83333333,2.83333333
40,2,2,1,0.074418592,1,NA,NA,5.259259259,-0.330687831,0.048442706,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
40,2,3,1,0.673145698,1,NA,NA,5.259259259,-0.044973545,0.469471696,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
40,2,4,1,0.326202543,1,NA,NA,5.259259259,0.026455026,0.574728944,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
40,2,5,1,0.987053799,1,NA,NA,5.259259259,0.145502646,0.750157689,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,2.55,51,NA,NA,NA,NA,4,NA,3.83333333,3.75,3.25,2.58333333,3.16666667
40,2,6,1,0.770513629,1,NA,NA,5.259259259,-0.116402116,0.364214449,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,4.222222222,4.333333333,3.888888889,4.148148148,4,NA,NA,NA,NA,NA,NA
40,2,7,1,0.419705037,1,NA,NA,5.259259259,0.026455026,0.574728944,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
40,2,8,1,0.852899537,1,NA,NA,5.259259259,0.193121693,0.820329188,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
40,2,9,1,0.959244673,1,NA,NA,5.259259259,0.05026455,0.609814693,2.5,3.555555556,3.861111111,3.944444444,3.138888889,0.297279404,0.212685157,-0.064436928,0.035102964,-0.748636425,2.55,51,NA,NA,NA,NA,4,NA,4.08333333,4.08333333,3.41666667,2.08333333,3.41666667
41,3,1,1,0.063491238,0,1,3,4.817460317,-0.222222222,-0.442757782,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,2.15,43,NA,NA,NA,NA,4,3.125,3.91666667,3.66666667,2.75,2.41666667,3.83333333
41,3,2,1,0.647202351,0,NA,NA,4.817460317,-0.936507937,-1.495330257,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
41,3,3,1,0.783689636,0,NA,NA,4.817460317,0.015873016,-0.091900291,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
41,3,4,1,0.050709506,0,NA,NA,4.817460317,-0.626984127,-1.039215518,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
41,3,5,1,0.255413381,0,NA,NA,4.817460317,0.492063492,0.609814693,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,1.75,35,NA,NA,NA,NA,5,NA,4.75,4.08333333,3.5,1.5,3.5
41,3,6,1,0.561705846,0,NA,NA,4.817460317,0.03968254,-0.056814541,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,3,2.555555556,3.222222222,2.925925926,5,NA,NA,NA,NA,NA,NA
41,3,7,1,0.876151336,0,NA,NA,4.817460317,0.753968254,0.995757934,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
41,3,8,1,0.947372396,0,NA,NA,4.817460317,0.063492063,-0.021728792,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
41,3,9,1,0.887707388,0,NA,NA,4.817460317,0.420634921,0.504557445,2.083333333,3.111111111,3.972222222,4.416666667,3.611111111,-0.355267388,-0.695683428,0.143781882,1.144228533,0.257351654,1.7,34,NA,NA,NA,NA,4,NA,4.58333333,4.16666667,3.08333333,2.33333333,3.5
43,5,1,1,0.830331742,0,1,4,4.507936508,-0.341269841,-1.074301267,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,1.35,27,NA,NA,NA,NA,12,3.83333333,4.08333333,4.33333333,3.41666667,2.75,3.25
43,5,2,1,0.489420398,0,NA,NA,4.507936508,-0.150793651,-0.793615274,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
43,5,3,1,0.610843744,0,NA,NA,4.507936508,-0.936507937,-1.951444996,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
43,5,4,1,0.014487259,0,NA,NA,4.507936508,-0.341269841,-1.074301267,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
43,5,5,1,0.909432343,0,NA,NA,4.507936508,-0.293650794,-1.004129769,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,1.1,22,NA,NA,NA,NA,13,NA,3.66666667,4.66666667,3.91666667,3.75,3.66666667
43,5,6,1,0.566081782,0,NA,NA,4.507936508,-0.317460317,-1.039215518,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,2.666666667,2.444444444,2.222222222,2.444444444,11,NA,NA,NA,NA,NA,NA
43,5,7,1,0.159863027,0,NA,NA,4.507936508,0.873015873,0.71507194,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
43,5,8,1,0.061763591,0,NA,NA,4.507936508,0.825396825,0.644900442,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
43,5,9,1,0.690880183,0,NA,NA,4.507936508,0.682539683,0.434385947,2.75,3.805555556,4.555555556,3.916666667,3.444444444,0.688807479,0.723642486,1.236930633,-0.030139717,-0.097702962,1.85,37,NA,NA,NA,NA,9,NA,4,4.66666667,4.08333333,1.75,3.41666667
45,4,1,1,0.809108795,1,1,4,4.981481481,0.161375661,0.364214449,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,2.1,42,NA,NA,NA,NA,4,4.08333333,4,3.75,3.16666667,3.08333333,4.08333333
45,4,2,1,0.947079863,1,NA,NA,4.981481481,0.351851852,0.644900442,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
45,4,3,1,0.102923856,1,NA,NA,4.981481481,-0.600529101,-0.758529525,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
45,4,4,1,0.515127507,1,NA,NA,4.981481481,-0.71957672,-0.93395827,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
45,4,5,1,0.958220002,1,NA,NA,4.981481481,-0.100529101,-0.021728792,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,2.25,45,NA,NA,NA,NA,4,NA,3.75,3.33333333,2.91666667,2.66666667,3.75
45,4,6,1,0.119843113,1,NA,NA,4.981481481,-0.029100529,0.083528455,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,2.666666667,2.111111111,2.666666667,2.481481481,4,NA,NA,NA,NA,NA,NA
45,4,7,1,0.583829859,1,NA,NA,4.981481481,0.304232804,0.574728944,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
45,4,8,1,0.905040583,1,NA,NA,4.981481481,0.399470899,0.71507194,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
45,4,9,1,0.240834595,1,NA,NA,4.981481481,0.232804233,0.469471696,2.916666667,2.861111111,3.5,4,3.861111111,0.949826196,-1.206640757,-0.74114806,0.165588325,0.789933577,1.6,32,NA,NA,NA,NA,5,NA,4.25,3.41666667,2.5,3,3.75
47,2,1,1,0.945772237,1,1,3,4.828042328,0.100529101,0.048442706,2.48989899,3.358585859,3.305555556,4.222222222,3.825396825,0.281460088,-0.189887284,-1.105530977,0.687529769,0.713850445,2.35,47,NA,NA,NA,NA,3,3.5,4.41666667,3.58333333,3.58333333,2.41666667,4.16666667
47,2,2,1,0.179905212,1,NA,NA,4.828042328,-0.018518519,-0.12698604,2.48989899,3.358585859,3.305555556,4.222222222,3.825396825,0.281460088,-0.189887284,-1.105530977,0.687529769,0.713850445,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
